,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
155,"Say So","Doja Cat",37236,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
156,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)","Ty Dolla $ign",37232,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO
157,"All Dem Talk (feat. Gzuz & Dutchavelli)",Noizy,36855,https://open.spotify.com/track/4guHn2NQzdOLHy8ABHuVML
158,"I'll Wait",Kygo,36696,https://open.spotify.com/track/1tuXOJYN6CkgubpifHEm96
159,"Vermissen (feat. Henning May)",Juju,36540,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
160,Coño,"Jason Derulo",36435,https://open.spotify.com/track/5DV4ZSCqbFv74ui3ZhimXo
161,"I Want It","Juice WRLD",36389,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
162,"Up Up And Away","Juice WRLD",36217,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
163,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",36121,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
164,"All Around The World (La La La)",R3HAB,35723,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
165,Stars,VIZE,35667,https://open.spotify.com/track/0TId5TSbdcBP32haUV4Aet
166,"Screw Juice","Juice WRLD",35656,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
167,"Man Of The Year","Juice WRLD",35474,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
168,"Puta Madre - Bonustrack","RAF Camora",35437,https://open.spotify.com/track/0bg9us6qbMWTAMSF3y4egO
169,"Lose Control",MEDUZA,35194,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
170,"Stuck with U (with Justin Bieber)","Ariana Grande",35164,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
171,"Look into My Eyes",Brando,35145,https://open.spotify.com/track/7qF4tAE0PF6XJFEor6jQni
