,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
118,Memories,"Maroon 5",56394,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
119,"Lose Control",MEDUZA,56135,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
120,Shotgun,"George Ezra",56122,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
121,Señorita,"Shawn Mendes",56056,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
122,"The Adventures of Moon Man & Slim Shady (with Eminem)","Kid Cudi",55844,https://open.spotify.com/track/38iBrrbbXyWaSPkmuDNgjZ
123,"HIGHEST IN THE ROOM","Travis Scott",55464,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
124,Riptide,"Vance Joy",55299,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
125,"Higher Love",Kygo,55098,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
126,"Beautiful People (feat. Khalid)","Ed Sheeran",55060,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
127,ROXANNE,"Arizona Zervas",54809,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
128,"I Don't Care (with Justin Bieber)","Ed Sheeran",54449,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
129,"Juice WRLD Speaks From Heaven - Outro","Juice WRLD",54360,https://open.spotify.com/track/2GriTXl7gRSBv1A2IGZtnL
130,"Better Off Without You (feat. Shift K3Y)","Becky Hill",54262,https://open.spotify.com/track/3oIVK7arAFuUOCGafPLxSC
131,"Say So (feat. Nicki Minaj)","Doja Cat",54165,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
132,"SICKO MODE","Travis Scott",53684,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
133,"Vossi Bop",Stormzy,53414,https://open.spotify.com/track/5DXKtoZLm31msT7tNGNHLG
134,"Be Happy","Dixie D’Amelio",53079,https://open.spotify.com/track/0egBBvt6cfROuCHP5nBABx
135,"you broke me first","Tate McRae",52810,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
136,Rome,"Dermot Kennedy",52602,https://open.spotify.com/track/2ZwihAP8zB5XX1CmYIOBbF
137,Sorry,"Joel Corry",52537,https://open.spotify.com/track/6y1UtRcHQU07aUs3oxZ8Yn
138,"The Man, The Myth, The Legend - Interlude","Juice WRLD",52386,https://open.spotify.com/track/0veNpTQFqfmTX0rsJmO2rO
139,Belter,"Gerry Cinnamon",51603,https://open.spotify.com/track/3buZ8XXWl8OJriJXL48XJc
140,"Everywhere - 2017 Remaster","Fleetwood Mac",51299,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
141,"hot girl bummer",blackbear,50940,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
142,"All Girls Are The Same","Juice WRLD",50544,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
143,"Someone To You",BANNERS,50504,https://open.spotify.com/track/6cufDC8WB5AZNSL3ZH2mgV
144,Dreams,"The Cranberries",50336,https://open.spotify.com/track/4JGKZS7h4Qa16gOU3oNETV
145,"Dancing In The Moonlight (feat. NEIMY)",Jubël,49950,https://open.spotify.com/track/4Vs8RLrUdDXeaZbNeIOrtn
146,"All My Friends","Dermot Kennedy",49531,https://open.spotify.com/track/70pP6E6VvznsfrSsznnQnk
147,"Nice To Meet Ya","Niall Horan",49517,https://open.spotify.com/track/0DrFTaAX2srXPkuag35djb
148,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",48838,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
149,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",48603,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
150,"In Your Eyes","The Weeknd",48524,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
151,"Lights Up","Harry Styles",48392,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
152,Boxes,"Gavin James",48237,https://open.spotify.com/track/4OtGu9O6vHOOsDECNqBMw3
153,"Play Date","Melanie Martinez",48222,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
154,"Like It Is",Kygo,48165,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3
155,Canter,"Gerry Cinnamon",48061,https://open.spotify.com/track/7u07RcW7HvpdpVWLlZtHAj
156,"Don't Call Me Up",Mabel,48041,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
157,"Ballin' (with Roddy Ricch)",Mustard,47623,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
158,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",46913,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
159,"Wash Us In The Blood","Kanye West",46876,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
160,"Be Alright","Dean Lewis",46637,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
161,"Don't Stop Believin'",Journey,46524,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
162,"Jocelyn Flores",XXXTENTACION,46492,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
163,"You should be sad",Halsey,46254,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
164,Falling,"Trevor Daniel",46238,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
165,Zombie,"The Cranberries",46015,https://open.spotify.com/track/2IZZqH4K02UIYg5EohpNHF
166,"How You Like That",BLACKPINK,45732,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
167,"Say You Won't Let Go","James Arthur",45621,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
168,"Summer Of '69","Bryan Adams",45564,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
169,"This Is Real (ft. Ella Henderson)","Jax Jones",45477,https://open.spotify.com/track/1pRShUtGOG6ZP5fsnw9G4h
170,"What A Man Gotta Do","Jonas Brothers",45178,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
171,"If I Build A Home On The Moon","Picture This",45020,https://open.spotify.com/track/0cGKskXcZu2Yy4WkwVOBaK
172,"Moral of the Story (feat. Niall Horan)",Ashe,45011,https://open.spotify.com/track/2NWVdwbd2hPIzC2lyf4y63
173,"I Wanna Dance with Somebody (Who Loves Me)","Whitney Houston",44739,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj
174,Ransom,"Lil Tecca",44717,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
175,Africa,TOTO,44639,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
176,Honey,"070 Shake",44619,https://open.spotify.com/track/0PoMoPqIJxe6H0rDMnpGP8
177,2002,Anne-Marie,44490,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
178,"Fake Friends (feat. Alex Hosking)",PS1,44244,https://open.spotify.com/track/0UBjV0qdhBKQLnl8tNXb9e
179,Dreams,"Irish Women In Harmony",44233,https://open.spotify.com/track/60toINmwSQZUomYR08Ru8M
180,"The Chain - 2004 Remaster","Fleetwood Mac",43902,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
181,"Piece Of Your Heart",MEDUZA,43717,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
182,"Sweet but Psycho","Ava Max",43478,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
183,"The Less I Know The Better","Tame Impala",43437,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
184,"Dancing in the Moonlight",Toploader,43405,https://open.spotify.com/track/3Fzlg5r1IjhLk2qRw667od
185,"when the party's over","Billie Eilish",43395,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
186,"Party In The U.S.A.","Miley Cyrus",43200,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr
187,Youngblood,"5 Seconds of Summer",43133,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
188,"BELIEVE IT",PARTYNEXTDOOR,43085,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
189,SAD!,XXXTENTACION,43079,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
190,"lovely (with Khalid)","Billie Eilish",42620,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
191,BOSS,Day1,42597,https://open.spotify.com/track/6Vit8tYLMWbAlqtwhaBzOc
192,"Houdini (feat. Swarmz & Tion Wayne)",KSI,42405,https://open.spotify.com/track/0znWS8K0AI1PrG7IBpllt8
193,"Wake Me Up",Avicii,42266,https://open.spotify.com/track/3B0irDyS69y5eAz15xV2Ee
194,"Mr. Blue Sky","Electric Light Orchestra",41857,https://open.spotify.com/track/2RlgNHKcydI9sayD2Df2xp
195,"Wonderwall - Remastered",Oasis,41719,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
196,"We Paid (feat. 42 Dugg)","Lil Baby",41537,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
197,"Dancing On My Own","Calum Scott",41507,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
198,Savage,"Megan Thee Stallion",41481,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
199,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",40946,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
200,"Mood Swings (feat. Lil Tjay)","Pop Smoke",40826,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
