,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
137,"RITMO (Bad Boys For Life)","Black Eyed Peas",3740,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
138,"Location (feat. Burna Boy)",Dave,3727,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
139,"Beautiful People (feat. Khalid)","Ed Sheeran",3727,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
140,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",3724,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
141,"Ich weiß nicht mal wie sie heißt","Capital Bra",3677,https://open.spotify.com/track/4KfL3Ne8bc9bC2PUB8QGwA
142,"Wash Us In The Blood","Kanye West",3659,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
143,"Man Of The Year","Juice WRLD",3636,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
144,"Some Say",Nea,3604,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
145,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,3566,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
146,"Tunnel Vision (Outro)","Pop Smoke",3514,https://open.spotify.com/track/2SxR5RitJdsG6wINvJLBSD
147,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",3491,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
148,"Bad Bitch From Tokyo (Intro)","Pop Smoke",3470,https://open.spotify.com/track/4OGIeHtYhRTJ8iW21UUyZW
149,"Anxiety - Intro","Juice WRLD",3462,https://open.spotify.com/track/0YevRlTDW9tyIwViCyke8Q
150,Roadrunner,"Bonez MC",3454,https://open.spotify.com/track/0BwO44CBPFWxAIO5ZbPf3N
151,"La vie qu'on mène",Ninho,3450,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
152,"Godzilla (feat. Juice WRLD)",Eminem,3433,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
153,"hot girl bummer",blackbear,3412,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
154,SAD!,XXXTENTACION,3400,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
155,"Rags2Riches (feat. ATR Son Son)","Rod Wave",3389,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
156,"West Coast Shit (feat. Tyga & Quavo)","Pop Smoke",3379,https://open.spotify.com/track/1JDhNQ0oOT7XpclZn3aQ8F
157,"Jocelyn Flores",XXXTENTACION,3371,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
158,"Shababs botten",Pashanim,3369,https://open.spotify.com/track/0H9WHopZ62JeDaGau7REMw
159,Ransom,"Lil Tecca",3362,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
160,"valla nein! (feat. Luciano)","KC Rebell",3360,https://open.spotify.com/track/2rxxXYtTIFKyrhJpofeoIX
161,Hauseingang,Pashanim,3345,https://open.spotify.com/track/1IikW5aCjY08gagX94j3fJ
162,"Dpos D' Quarentena","Nelson Freitas",3338,https://open.spotify.com/track/12ZlD9aYWAvT6JtD50rG2q
163,"Higher Love",Kygo,3315,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
164,110,"Capital Bra",3298,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC
165,Bruises,"Lewis Capaldi",3284,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
166,"Never Seen the Rain","Tones And I",3282,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
167,"Djadja (feat. Maluma) - Remix","Aya Nakamura",3248,https://open.spotify.com/track/6AzKhCHOms83jvNVLsz0Bt
168,Caramelo,Ozuna,3246,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
169,"Let Me Down Slowly","Alec Benjamin",3244,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
170,2002,Sido,3235,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
171,"Piece Of Your Heart",MEDUZA,3221,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
172,"200 km/h","Apache 207",3215,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
173,"Be Alright","Dean Lewis",3198,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
174,"Snitching (feat. Quavo & Future)","Pop Smoke",3187,https://open.spotify.com/track/2FhEj9lvEIaJihjFprRrGt
175,"Don't Call Me Up",Mabel,3175,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
176,"Past Life (with Selena Gomez)","Trevor Daniel",3153,https://open.spotify.com/track/4P6IttK2PRBjyr3fm0pP7t
177,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",3139,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
178,"Angels Sippen",Symba,3100,https://open.spotify.com/track/0gThlZWwZWkDqRKGOz2CN1
179,Savage,"Megan Thee Stallion",3088,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
