,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
173,"Play Date","Melanie Martinez",12354,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
174,"In Your Eyes","The Weeknd",12341,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
175,"Se Me Olvidó","Christian Nodal",12313,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN
176,Supalonely,BENEE,12293,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
177,Yummy,"Justin Bieber",12262,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
178,"Amor A Primera Vista","Los Angeles Azules",12255,https://open.spotify.com/track/1E7RHPXA9sZ30qfms18J7J
179,BENDICIONES,"Bad Bunny",12172,https://open.spotify.com/track/2CoMYp2uIKsT09nreEZnZn
180,"Every Breath You Take","The Police",12156,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
181,"Ella Quiere Beber - Remix","Anuel AA",12109,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
182,"Mírame - Remix","Nio Garcia",12062,https://open.spotify.com/track/53uKGbcMjEc2gIWbfmvpdS
183,"Calma - Remix","Pedro Capó",11995,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
184,"UN PESO","J Balvin",11970,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa
185,"Fuentes de Ortiz","Ed Maverick",11891,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL
186,"Mi Error - Remix","Eladio Carrion",11834,https://open.spotify.com/track/5IjOqh4XLyjHINuOGolmAt
187,"Me Dediqué a Perderte","Alejandro Fernández",11823,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
188,Procura,"ChiChi Peralta",11727,https://open.spotify.com/track/2q9udNV9NK0BL3q9p6TLxf
189,Djadja,"Aya Nakamura",11694,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
190,"Fútbol & Rumba (feat. Enrique Iglesias)","Anuel AA",11653,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM
191,"rockstar (feat. 21 Savage)","Post Malone",11630,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
192,"Intentions (feat. Quavo)","Justin Bieber",11591,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
193,Porno,"Rich Music LTD",11504,https://open.spotify.com/track/34ZngZgo8xicbt1EE8Ob8Z
194,"HIGHEST IN THE ROOM","Travis Scott",11477,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
195,"Otra Noche en Miami","Bad Bunny",11473,https://open.spotify.com/track/4vCAzANUWDE24URV6wQ4ra
196,Soliá,"Bad Bunny",11387,https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw
197,"Me Gusta",Shakira,11349,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
198,"Yo x Ti, Tu x Mi",ROSALÍA,11265,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
199,"How Do You Sleep?","Sam Smith",11239,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
200,"Con Calma","Daddy Yankee",11124,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
