,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
115,"BAD CON NICKY","Bad Bunny",14600,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI
116,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",14554,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
117,"Blueberry Faygo","Lil Mosey",14419,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
118,Cuaderno,Dalex,14360,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
119,"Bajo La Mesa",Morat,14352,https://open.spotify.com/track/7BEPdOI0neT6p7PnLViqmH
120,"Someone You Loved","Lewis Capaldi",14250,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
121,"THE SCOTTS","THE SCOTTS",14168,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
122,"RITMO (Bad Boys For Life)","Black Eyed Peas",14166,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
123,Aventura,Lunay,14136,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
124,Casino,Sech,14076,https://open.spotify.com/track/3gsMgG06G0igLNVVe1RDak
125,Falling,"Trevor Daniel",14064,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
126,Fabuloso,Sech,13847,https://open.spotify.com/track/3cg2Y9mIiYNdcPTLKaQgK3
127,Desconocidos,"Mau y Ricky",13810,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
128,Bellaquita,Dalex,13808,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
129,"Whine Up","Nicky Jam",13795,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
130,"Come & Go (with Marshmello)","Juice WRLD",13719,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
131,Jangueo,"Anuel AA",13719,https://open.spotify.com/track/7KKh0ujp8agIiCrkiJhf81
132,"Break My Heart","Dua Lipa",13657,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
133,"En Tu Cuerpo",Lyanno,13457,https://open.spotify.com/track/4otCJXUgnt6SUMhDMNqjhX
134,"Coronao Now (Remix)","El Alfa",13414,https://open.spotify.com/track/047WmwIeerHyIUstFAEz5A
135,"Soltera - Remix",Lunay,13347,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
136,"Que Mas Pues - Remix","Justin Quiles",13335,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
137,"Caen & Caen",Chamaco,13312,https://open.spotify.com/track/0sbY18dY1p2pi0Le86x4gb
138,"La Playa - Remix","Myke Towers",13275,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7
139,GOOBA,6ix9ine,13198,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
140,"11 PM",Maluma,13066,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
141,"La Mejor Versión de Mi - Remix","Natti Natasha",12883,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ
142,"ADMV - Versión Urbana",Maluma,12793,https://open.spotify.com/track/3wBKCNw7BFIalnqe4VXzdK
143,"La Bebe - Remix","Anuel AA",12702,https://open.spotify.com/track/3DyiAk1BzIF8rq9rimypG4
144,Trofeo,Sech,12700,https://open.spotify.com/track/4d2xH6EHSOycRY4BjOTKel
145,"Stuck with U (with Justin Bieber)","Ariana Grande",12610,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
146,"Me Mató (feat. Faster)",Boza,12585,https://open.spotify.com/track/3zF3RFHnA6YXQ5TviNjhcv
147,"No Te Vayas",Camilo,12460,https://open.spotify.com/track/1q1sjzJpUYEkTbA9Uz0qrU
148,YAYA,6ix9ine,12413,https://open.spotify.com/track/6EfBMJQwe2xLgldra6DaYp
149,"La Mitad",Camilo,12353,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
150,"HIGHEST IN THE ROOM","Travis Scott",12246,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
151,"Sonrisas Tristes",Boza,12048,https://open.spotify.com/track/6pjEKmf0eQ0J9I5d8GnPaP
152,"Como Llora",Juanfran,12042,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
153,Mayor,"Myke Towers",12033,https://open.spotify.com/track/1OW47kPsWJfvhcQ7V7XwhC
154,"Me Gusta",Shakira,12027,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
155,"Toda Remix - Remix","Alex Rose",12023,https://open.spotify.com/track/47ZS1OjnJpJVfGN9yHXfMn
156,"Otro Trago",Sech,11984,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
157,"Life's A Mess (feat. Halsey)","Juice WRLD",11983,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd
158,BENDICIONES,"Bad Bunny",11967,https://open.spotify.com/track/2CoMYp2uIKsT09nreEZnZn
159,"El Manual","Anuel AA",11873,https://open.spotify.com/track/7kOf0qHO4Rcwk6QJifZDRJ
160,Indeciso,Reik,11734,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
161,"Verte Ir","DJ Luian",11727,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
162,"Un Año","Sebastian Yatra",11724,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
163,"Te Vi","Piso 21",11706,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
164,"Yo x Ti, Tu x Mi",ROSALÍA,11690,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
165,Muévelo,"Nicky Jam",11635,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
166,Señorita,"Shawn Mendes",11624,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
167,"Tócame (feat. Arcangel & De La Ghetto)",Anitta,11579,https://open.spotify.com/track/4cno0k9jDEFpLAQyHNjqVx
168,"Dime A Ve","Jhay Cortez",11552,https://open.spotify.com/track/0HMTIZ3iQ6QNjBaD9IE7ZZ
169,"Adore You","Harry Styles",11430,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
170,Inolvidable,"Ovy On The Drums",11410,https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF
171,Memories,"Maroon 5",11370,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
172,"TBT - Remix","Sebastian Yatra",11319,https://open.spotify.com/track/2SdwRMzLw1vKClRinPqtuU
173,"Lollipop (feat. Faster)",Boza,11300,https://open.spotify.com/track/5Kuz2B5fkTmTGFXUYz1tO5
174,"Pero Ya No","Bad Bunny",11288,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
175,"Algo Mágico","Rauw Alejandro",11238,https://open.spotify.com/track/0zlnHTHiBQ68ZCAmTw5ozm
176,"La Presión","Lalo Ebratt",11224,https://open.spotify.com/track/0LXk0yWcGfACtMKX0igobq
177,Destino,Greeicy,11219,https://open.spotify.com/track/041Kcvnw8nOdq8xiRibPTG
178,Imaginate,"Rich Music LTD",11218,https://open.spotify.com/track/29ShXDWDedEwZkYc8Du08N
179,"MÁS DE UNA CITA","Bad Bunny",11182,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL
180,"Say So","Doja Cat",11104,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
181,"If the World Was Ending - feat. Julia Michaels","JP Saxe",11103,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
182,"Play Date","Melanie Martinez",11080,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
183,Porno,"Rich Music LTD",10967,https://open.spotify.com/track/34ZngZgo8xicbt1EE8Ob8Z
184,Blanco,"J Balvin",10957,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
185,"QUE PRETENDES","J Balvin",10954,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
186,Negro,"J Balvin",10951,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN
187,25/8,"Bad Bunny",10896,https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb
188,Bichiyal,"Bad Bunny",10875,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
189,"Before You Go","Lewis Capaldi",10874,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
190,"Mi Error - Remix","Eladio Carrion",10805,https://open.spotify.com/track/5IjOqh4XLyjHINuOGolmAt
191,"Wishing Well","Juice WRLD",10780,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
192,"Así Soy Yo","Anuel AA",10761,https://open.spotify.com/track/6NfC2FKfsfzuLIF4lThw0A
193,"Calma - Remix","Pedro Capó",10735,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
194,Circles,"Post Malone",10670,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
195,"La Boca","Mau y Ricky",10633,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
196,Detente,"Mike Bahía",10590,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX
197,"Mírame - Remix","Nio Garcia",10569,https://open.spotify.com/track/53uKGbcMjEc2gIWbfmvpdS
198,"lovely (with Khalid)","Billie Eilish",10507,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
199,"Carita de Inocente (feat. Myke Towers) - Remix","Prince Royce",10504,https://open.spotify.com/track/5kQre7o8ky5DXeEPcyaCR1
200,"Feel Me","Rich Music LTD",10463,https://open.spotify.com/track/6KeweE0BlXx3AtjMKhBLaz
