,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
130,POPOPOP,Gambi,59006,https://open.spotify.com/track/5f0TOjFP3c96TFHzKnx5ri
131,"Fighting Demons","Juice WRLD",58955,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
132,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",58717,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
133,"Know Your Worth",Khalid,58266,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
134,"WHATS POPPIN","Jack Harlow",57899,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
135,6.3,Naps,56973,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
136,"C'est mort",PLK,56928,https://open.spotify.com/track/3n0ogc9hNaJRRJ4QglaVSp
137,"Shape of You","Ed Sheeran",56642,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
138,"Someone To You",BANNERS,56601,https://open.spotify.com/track/6cufDC8WB5AZNSL3ZH2mgV
139,Ransom,"Lil Tecca",56331,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
140,"Stay High","Juice WRLD",56271,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
141,"Don't Rush (feat. Headie One)","Young T & Bugsey",56017,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
142,Coño,"Jason Derulo",55941,https://open.spotify.com/track/5DV4ZSCqbFv74ui3ZhimXo
143,"How You Like That",BLACKPINK,55520,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
144,"Bohemian Rhapsody - 2011 Mix",Queen,55154,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
145,"Go Crazy","Chris Brown",54644,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
146,"PUFF PUFF PUFF",Gambi,54610,https://open.spotify.com/track/5NhOdJFms3DKXuitc9rSoL
147,"La meilleure",Hatik,54474,https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6
148,Blanche,Maes,54225,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
149,"TROLLZ (with Nicki Minaj)",6ix9ine,54024,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
150,"Balance ton quoi",Angèle,53998,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
151,Gangstas,"Pop Smoke",53938,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF
152,"After Party","Don Toliver",53885,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
153,"Weg Van Jou","Suzan & Freek",53841,https://open.spotify.com/track/33wHYQYh10c3XmaAtGkTEn
154,Moulaga,"Heuss L'enfoiré",53729,https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC
155,"On My Mind",Diplo,53444,https://open.spotify.com/track/5hmcw6bW5V24CvJqsz87We
156,Sousou,Jul,53229,https://open.spotify.com/track/4zfih9sHVVJMb0f7LRoAz8
157,"La vie qu'on mène",Ninho,53126,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
158,Instagram,"Dimitri Vegas & Like Mike",52989,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
159,"Paper Zien - Remix","Yssi SB",52830,https://open.spotify.com/track/1YnCInissFkmQTfZv3k2mT
160,Euros,RK,52686,https://open.spotify.com/track/0PGDjNcjDLalPSMtgvSvT7
161,Bruises,"Lewis Capaldi",52650,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
162,"Cooler Than Me","Lucky Luke",52546,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
163,"Chicago Freestyle (feat. Giveon)",Drake,52503,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
164,"Moest Al Lang",Boef,52423,https://open.spotify.com/track/661b6fhjXBf8i2zRA2DmRT
165,"Beautiful People (feat. Khalid)","Ed Sheeran",52400,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
166,"Screw Juice","Juice WRLD",52342,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
167,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",52241,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
168,"I Want It","Juice WRLD",52182,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
169,"Wonderwall - Remastered",Oasis,51874,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
170,Italia,Jul,51772,https://open.spotify.com/track/11Mq1tJwmFOig3BXxjqcQr
171,"Be Alright","Dean Lewis",51717,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
172,SAD!,XXXTENTACION,51279,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
173,"Old Town Road - Remix","Lil Nas X",51145,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
174,"Sweet but Psycho","Ava Max",51106,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
175,"Sultans Of Swing","Dire Straits",51099,https://open.spotify.com/track/37Tmv4NnfQeb0ZgUC4fOJj
176,"Stunnin' (feat. Harm Franklin)","Curtis Waters",50981,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
177,Dybala,Maes,50843,https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m
178,"Summer Of '69","Bryan Adams",50812,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
179,"X (with KAROL G)","Jonas Brothers",50368,https://open.spotify.com/track/77fvnWALKJR0ws1VUx09CY
180,"Up Up And Away","Juice WRLD",50357,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
181,"Let Me Down Slowly","Alec Benjamin",50197,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
182,"Oui ou non",Angèle,50190,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP
183,"Godzilla (feat. Juice WRLD)",Eminem,50064,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
184,Riptide,"Vance Joy",49778,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
185,"Bro Bro",Zola,49294,https://open.spotify.com/track/4mtY2gjqFFWTMnzaQPvERm
186,Distant,Maes,49088,https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT
187,"Viva La Vida",Coldplay,48894,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b
188,"All Around The World (La La La)",R3HAB,48868,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
189,"Can't Die","Juice WRLD",48839,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
190,Moonlight,XXXTENTACION,48590,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
191,"hot girl bummer",blackbear,48524,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
192,"Jocelyn Flores",XXXTENTACION,48485,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
193,"Don't Stop Me Now - 2011 Mix",Queen,48376,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
194,Djadja,"Aya Nakamura",47959,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
195,"Wake Me Up",Avicii,47710,https://open.spotify.com/track/3B0irDyS69y5eAz15xV2Ee
196,Believer,"Imagine Dragons",47679,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
197,"What A Man Gotta Do","Jonas Brothers",47673,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
198,"I Gotta Feeling","Black Eyed Peas",47498,https://open.spotify.com/track/4kLLWz7srcuLKA7Et40PQR
199,"when the party's over","Billie Eilish",47442,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
200,"Man Of The Year","Juice WRLD",47246,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
