,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
160,"Wait a Minute!",WILLOW,45208,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh
161,"Don’t Give It Up",SIX60,45208,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx
162,"6 To The WORLD","Hp Boyz",45074,https://open.spotify.com/track/2gQilljVVx87NARWZLqIis
163,Everyday,"Youngn Lipz",45039,https://open.spotify.com/track/2YGi0perkmfIhLq62bsZCM
164,"Higher Love",Kygo,44931,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
165,Surrender,"Natalie Taylor",44925,https://open.spotify.com/track/0ecC8p17cDNlxHXkuYqeR6
166,"Be Happy","Dixie D’Amelio",44668,https://open.spotify.com/track/0egBBvt6cfROuCHP5nBABx
167,"Summer Of '69","Bryan Adams",44662,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
168,"Shape of You","Ed Sheeran",44594,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
169,"Thinking out Loud","Ed Sheeran",44057,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
170,"Slice of Heaven","Dave Dobbyn",44030,https://open.spotify.com/track/1shSAteQfBSAl7CBw4yeSm
171,"Party In The U.S.A.","Miley Cyrus",43939,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr
172,"Let Her Go",Passenger,43713,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
173,"Tiny Dancer","Elton John",43620,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
174,"Best Part (feat. Daniel Caesar)",H.E.R.,43599,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
175,"Old Town Road - Remix","Lil Nas X",43408,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
176,"The Less I Know The Better","Tame Impala",43293,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
177,"Play Date","Melanie Martinez",43232,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
178,Happier,Marshmello,43150,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
179,Rocketship,L.A.B.,43123,https://open.spotify.com/track/2YWBdJx2U8yrsE2wkg0tO7
180,Yummy,"Justin Bieber",43099,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
181,"Work Out","J. Cole",43057,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO
182,Together,Sia,43050,https://open.spotify.com/track/5id3Rqn7SPj1LX4FfY4nGz
183,SAD!,XXXTENTACION,42814,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
184,"Banana (feat. Shaggy) - DJ FLe - Minisiren Remix",Conkarah,42782,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
185,"Sweet Home Alabama","Lynyrd Skynyrd",42693,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
186,"Juice WRLD Speaks From Heaven - Outro","Juice WRLD",42535,https://open.spotify.com/track/2GriTXl7gRSBv1A2IGZtnL
187,"I'm Yours","Jason Mraz",42441,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
188,"Tennessee Whiskey","Chris Stapleton",42321,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
189,"ocean eyes","Billie Eilish",41999,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
190,"Listen to the Music","The Doobie Brothers",41993,https://open.spotify.com/track/7Ar4G7Ci11gpt6sfH9Cgz5
191,"Always on My Mind","Tiki Taane",41978,https://open.spotify.com/track/19cxRMqCzpYNU4wXcMj8jA
192,Lost,"Frank Ocean",41793,https://open.spotify.com/track/1bjhYUwKUHEg5fHknxFObO
193,"How To Fly","Sticky Fingers",41775,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
194,Secrets,Regard,41682,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
195,"Everywhere - 2017 Remaster","Fleetwood Mac",41548,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
196,BOP,DaBaby,41349,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
197,Better,Khalid,41175,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
198,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",41167,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
199,"The Man, The Myth, The Legend - Interlude","Juice WRLD",41057,https://open.spotify.com/track/0veNpTQFqfmTX0rsJmO2rO
200,"Always Remember Us This Way","Lady Gaga",40982,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
