,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
105,PLAY,"CHUNG HA",63996,https://open.spotify.com/track/1SdLedoEjrMRu5AnvK2EYk
106,"Let's Fall in Love for the Night",FINNEAS,63901,https://open.spotify.com/track/7kQkmyoHCEqwe7QwDbkSXM
107,Perfect,"Ed Sheeran",63418,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
108,"7 rings","Ariana Grande",63357,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
109,Maniac,"Conan Gray",63010,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
110,"Bad Liar","Imagine Dragons",62835,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
111,"Mean It",Lauv,62201,https://open.spotify.com/track/3uc8AGNL0KbvISIrjnfRvN
112,Falling,"Harry Styles",62140,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
113,"thank u, next","Ariana Grande",61068,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
114,Candy,BAEKHYUN,60900,https://open.spotify.com/track/6kKC35sKUh2FUx4M0qAL44
115,Janji,"Sufian Suhaimi",60668,https://open.spotify.com/track/7w5FDBgmLNaOIM8lXjnmI5
116,"Black Swan",BTS,60568,https://open.spotify.com/track/3bkkMZEAhx7rTVz1C0itRQ
117,"Mimpi (feat. Alif)",K-Clique,60171,https://open.spotify.com/track/13j4wsiG0BjaDb04YZWIXV
118,"fuck, i'm lonely (with Anne-Marie)",Lauv,59784,https://open.spotify.com/track/09PGubKAMryhOWv1LHpCYz
119,"Too Good At Goodbyes","Sam Smith",58647,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
120,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",58402,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
121,"Best Part (feat. Daniel Caesar)",H.E.R.,58377,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
122,more,keshi,58342,https://open.spotify.com/track/0D2bQ8QLRSLeyuvEhSuaDD
123,"Kisah Cinta Kita","Hafiz Suip",58302,https://open.spotify.com/track/0IrKOI4EEUtOcbBgJPoGfy
124,"Adore You","Harry Styles",57649,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
125,"SLOW DANCING IN THE DARK",Joji,57609,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
126,Feelings,Lauv,57094,https://open.spotify.com/track/0s26En1JoJhVj32vizElpA
127,"Tak Kisah Pun (feat. Akwa Arifin)","Najwa Latif",56874,https://open.spotify.com/track/0DBiwm5pdRPwe35sHt0NgF
128,"hot girl bummer",blackbear,56775,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
129,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,56765,https://open.spotify.com/track/69zgyr5HVKdInjeKpq1qHa
130,SOLO,JENNIE,56291,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj
131,"If I Can't Have You","Shawn Mendes",56272,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
132,"you were good to me (bonus track)","Jeremy Zucker",55897,https://open.spotify.com/track/0JnSoyZMTYZLWFVdVT1JFZ
