,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
180,Youngblood,"5 Seconds of Summer",5485,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
181,"Jocelyn Flores",XXXTENTACION,5415,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
182,Bullseye,"Flying Saucer Gang",5400,https://open.spotify.com/track/2LXjHajrUVyc5vmDudGSXD
183,"Stay High","Juice WRLD",5394,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
184,"rockstar (feat. 21 Savage)","Post Malone",5388,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
185,"Vaikinai trumpais Šortais","Monika LIU",5376,https://open.spotify.com/track/56ZH4645AGNrkx403kNA1w
186,"All Around The World (La La La)",R3HAB,5368,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
187,"Like It Is",Kygo,5349,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3
188,"Daddy Issues","The Neighbourhood",5335,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5
189,"Sour Candy (with BLACKPINK)","Lady Gaga",5327,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
190,"Jauni Banditai - feat. Sftp, OG Version",Furytto,5291,https://open.spotify.com/track/23zICrdK2wvQZuEXpK3xlf
191,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",5281,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
192,"Vasarinė Mergaitė",2Kvėpavimas,5278,https://open.spotify.com/track/7CMVTaFmVsoF2WGcIcupPO
193,"Viskas Ka Turiu - Radistai Dj's Remix","Jessica Shy",5264,https://open.spotify.com/track/4bpV6uV4Z4d8Z59PfHaNWI
194,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",5262,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
195,EARFQUAKE,"Tyler, The Creator",5262,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
196,"Do I Wanna Know?","Arctic Monkeys",5249,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt
197,"SLOW DANCING IN THE DARK",Joji,5235,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
198,"7 rings","Ariana Grande",5223,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
199,Life,Zivert,5218,https://open.spotify.com/track/2cAk8wPh4wPSCfOIfCWVTq
200,"Can't Die","Juice WRLD",5215,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
