,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
166,Youngblood,"5 Seconds of Summer",44241,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
167,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",44116,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
168,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",44054,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
169,Sucker,"Jonas Brothers",44044,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
170,Yummy,"Justin Bieber",43725,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
171,"Shape of You","Ed Sheeran",43499,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
172,只是太愛你,"Hins Cheung",43386,https://open.spotify.com/track/0s5GrkSNp9bfP2FtrtbiJ0
173,"那些年 - 那些年","Hu Xia",43213,https://open.spotify.com/track/3v8FOuA8jxAC5SOA2uN6Mg
174,"Let's Fall in Love for the Night",FINNEAS,42830,https://open.spotify.com/track/7kQkmyoHCEqwe7QwDbkSXM
175,"Hold Me While You Wait","Lewis Capaldi",42742,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
176,"7 rings","Ariana Grande",42699,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
177,"la la la that’s how it goes",HONNE,42652,https://open.spotify.com/track/5Pw4Q2Z2NttJtISFFxe9MK
178,"TKN (feat. Travis Scott)",ROSALÍA,42541,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
179,"Scars To Your Beautiful","Alessia Cara",42197,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
180,有点甜,"Silence Wang",42024,https://open.spotify.com/track/1xjDvv3wvcB49iVggnn7iK
181,"Any song",ZICO,42009,https://open.spotify.com/track/1iIhGHzzrzqQfuNkFI2qAn
182,修煉愛情,"JJ Lin",41939,https://open.spotify.com/track/190kU2WKyIzx9XaBjfWRPk
183,Closer,"The Chainsmokers",41822,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
184,"Love Someone","Lukas Graham",41769,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
185,突然好想你,Mayday,41545,https://open.spotify.com/track/0IAgufC1FlOg1nZMmRZxRr
186,"thank u, next","Ariana Grande",41400,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
187,"all the kids are depressed","Jeremy Zucker",41291,https://open.spotify.com/track/75ls0gurX68lUmMjE7QcsE
188,Daisies,"Katy Perry",41216,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
189,无人之岛,任然,40823,https://open.spotify.com/track/2F5RaL5gh6tBFyAVudaIqs
190,"Girls Like You (feat. Cardi B)","Maroon 5",40741,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
191,Blueming,IU,40557,https://open.spotify.com/track/4Dr2hJ3EnVh2Aaot6fRwDO
192,"Best Part (feat. Daniel Caesar)",H.E.R.,40469,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
193,"The Middle",Zedd,40378,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
194,後來的我們,Mayday,40246,https://open.spotify.com/track/13AruKdh8wJhWx6i5dV8X1
195,"I'm Yours","Jason Mraz",40058,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
196,MAMACITA,"Black Eyed Peas",40012,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
197,"Falling Like The Stars","James Arthur",39926,https://open.spotify.com/track/395KzBy0bkb57dEvg6cfzJ
198,"Running On My Mind","Ali Gatie",39745,https://open.spotify.com/track/0xEW9gPv5wNuS84pXGG3lc
199,"Malibu Nights",LANY,39657,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl
200,Candy,BAEKHYUN,39656,https://open.spotify.com/track/6kKC35sKUh2FUx4M0qAL44
