,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
96,"Enjoy Yourself (feat. Karol G)","Pop Smoke",8892,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO
97,"Lucid Dreams","Juice WRLD",8877,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
98,"Wash Us In The Blood","Kanye West",8858,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
99,"TKN (feat. Travis Scott)",ROSALÍA,8829,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
100,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,8804,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
101,"HIGHEST IN THE ROOM","Travis Scott",8709,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
102,"Vor í Vaglaskógi",KALEO,8690,https://open.spotify.com/track/2OdpZeTpnbqPqBrclk2pib
103,"Heyrðu Mig",BRÍET,8689,https://open.spotify.com/track/2RjdYVcluj6RfnXofrZu0t
104,"Hinar stelpurnar",Floni,8683,https://open.spotify.com/track/12hX6c2jXgOCASJWME3pfy
105,"Hjá þér","Sálin hans Jóns míns",8641,https://open.spotify.com/track/3mVqKwMwr2VH1abrpc9o0O
106,"Chicago Freestyle (feat. Giveon)",Drake,8566,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
107,"Anxiety - Intro","Juice WRLD",8562,https://open.spotify.com/track/0YevRlTDW9tyIwViCyke8Q
108,Circles,"Post Malone",8488,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
109,Falling,"Harry Styles",8461,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
110,Óskasteinar,"Hafdís Huld",8443,https://open.spotify.com/track/1EUZrgQT3KkJ5dBiYLAbVf
111,"ESSUKAJEMEINA (Veistu Hvað Ég Meina)","Herra Hnetusmjör",8385,https://open.spotify.com/track/2AI6kH6ogznIwt4JKDWy05
112,Klakar,"Herra Hnetusmjör",8368,https://open.spotify.com/track/3Jc12VoBo7GQkdejqJBO0c
113,"Þar sem hjartað slær (Þjóðhátíðarlag 2012)","Halldór Gunnar",8366,https://open.spotify.com/track/6pe8fJYRy0V64s5BGGsDid
114,"LSMLÍ (lífið sem mig langar í)",Hipsumhaps,8321,https://open.spotify.com/track/1Nsjktpk26QZqCMKgHV4Fl
115,"Adore You","Harry Styles",8318,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
116,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",8309,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
117,"We Paid (feat. 42 Dugg)","Lil Baby",8295,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
118,"Faðir Vor","Séra Bjössi",8286,https://open.spotify.com/track/0em7RpGzLrwD7xfXjhIJwN
119,"Sofðu unga ástin mín","Hafdís Huld",8272,https://open.spotify.com/track/0fF43Vtu2yuaixZViQN5yO
120,"Einn Tveir",Huginn,8237,https://open.spotify.com/track/5gsflOF6al9TCKzYWTW2fU
121,"Stingum Af",Mugison,8095,https://open.spotify.com/track/0yltFzTFI64tr5aNVc2isX
122,"Hata að hafa þig ekki hér (SAMSUNG SESSJÓN)","Friðrik Dór",8027,https://open.spotify.com/track/2VvV5w6oTybLoO9pcRpgTz
123,"Haltu Kjafti","Birgir Hákon",8023,https://open.spotify.com/track/6H7nHMlKFHqztFoo020VNP
124,"Síðan hittumst við aftur","Helgi Björnsson",8021,https://open.spotify.com/track/09VfqTsT68gPJjYavU7dI9
125,"Life Is Good (feat. Drake)",Future,7994,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
126,"Aldrei fór ég suður","Bubbi Morthens",7947,https://open.spotify.com/track/2qQQMaa0fgUzWwGo8q4EOm
127,Vegbúi,KK,7868,https://open.spotify.com/track/31rQ4KpDNtvnYN2zi7y9W8
128,"Aquaman (feat. Salsakommúnan)",ClubDub,7865,https://open.spotify.com/track/5TJlEqhgUK1CCAciUJGShq
129,"Litlar stjörnur","Hafdís Huld",7858,https://open.spotify.com/track/3P4DFoobXVSxBtjsvURSSP
130,"Creature (feat. Swae Lee)","Pop Smoke",7845,https://open.spotify.com/track/3eV2WT9YhfzkxbufnBF8wK
131,"Allt það sem ég var","Aron Can",7808,https://open.spotify.com/track/5xHB9Besd2c7bwNMZN0Wtq
132,"Sunday Best",Surfaces,7781,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
133,"WHATS POPPIN","Jack Harlow",7775,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
134,"Stunnin' (feat. Harm Franklin)","Curtis Waters",7709,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
135,Robbery,"Juice WRLD",7705,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
136,"West Coast Shit (feat. Tyga & Quavo)","Pop Smoke",7664,https://open.spotify.com/track/1JDhNQ0oOT7XpclZn3aQ8F
137,"Fallegur dagur","Bubbi Morthens",7643,https://open.spotify.com/track/75mfhdgv9km94W7OPxhBj6
138,"Single Í Dalnum","Séra Bjössi",7602,https://open.spotify.com/track/657r8Ecjn2mTUWlsOtIqow
139,"Lífið er yndislegt",Grettiskórinn,7433,https://open.spotify.com/track/1S8Jk828glVlmQVY4eGm9G
140,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",7431,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
141,Señorita,"Shawn Mendes",7368,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
142,"Ástin á sér stað","Friðrik Dór",7309,https://open.spotify.com/track/4FE57PHZeR7ZDvgcDO2g6f
143,"Í síðasta skipti","Friðrik Dór",7272,https://open.spotify.com/track/0Gnd2cQ36VKE5JcPVBI2YS
144,"SICKO MODE","Travis Scott",7266,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
145,"Sofa urtubörn","Hafdís Huld",7246,https://open.spotify.com/track/6V6q0kGDvwfCkjqVlAhJWX
146,Farin,Skítamórall,7240,https://open.spotify.com/track/3fuyrhl4t559gmGfPBkEp9
147,Ljós,"Hafdís Huld",7214,https://open.spotify.com/track/4SnZutXz7AH58ZNVJU8dmN
