,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
140,Falling,"Harry Styles",90300,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
141,Someone,Jubël,89899,https://open.spotify.com/track/68zNuCEl9UHTbcBltW2uDv
142,"BlimE - Mer Enn God Nok","Stina Talling",89837,https://open.spotify.com/track/2Sk1QwXo0FMb8kwWahCSMW
143,"lovely (with Khalid)","Billie Eilish",89599,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
144,"Intentions (feat. Quavo)","Justin Bieber",89583,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
145,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)","Ty Dolla $ign",89398,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO
146,Gangstas,"Pop Smoke",89117,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF
147,"Sad in Scandinavia",Seeb,88558,https://open.spotify.com/track/52B9AE4QKwCQUNmxrsItY0
148,"Et Guttehjem","Den BB",88394,https://open.spotify.com/track/1LCxdVpqmelSadTYTMCo41
149,Jovial,"Freddy Kalas",88355,https://open.spotify.com/track/5paNYIC0vrVj1EWGVzfJzb
150,"Alone, Pt. II","Alan Walker",87759,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
151,"Se meg","Adrian Sellevoll",86954,https://open.spotify.com/track/2odnYW0idRCUyT5dnbnixO
152,"After Party","Don Toliver",86531,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
153,"Head & Heart (feat. MNEK)","Joel Corry",86393,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
154,"Oh Love","Emilie Nicolas",85822,https://open.spotify.com/track/1HXlzPK0WAxksDulGUoKbo
155,Lovefool,twocolors,85698,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4
156,"Lay By Me",Ruben,85361,https://open.spotify.com/track/5xQ1yxKzTuPcSNO9FP0lNS
157,"I Do","Astrid S",85140,https://open.spotify.com/track/6yKkgZBuakFy6SPtsZBR5H
158,"Ride It",Regard,84882,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
159,"How You Like That",BLACKPINK,84847,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
160,"I'll Wait",Kygo,84820,https://open.spotify.com/track/1tuXOJYN6CkgubpifHEm96
161,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",84816,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
